online,max_stack,code_distance,meas_error,physical_error_rate,error_count,run_count,time_run
bool,float64,int64,bool,float64,int64,int64,int64
True,inf,25,True,0.006,15409,1024000,504
True,inf,25,True,0.006,15520,1024000,506
True,inf,25,True,0.006,15591,1024000,508
True,inf,25,True,0.006,15660,1024000,510
True,inf,25,True,0.006,15746,1024000,512
True,inf,25,True,0.006,15800,1024000,514
True,inf,25,True,0.006,15866,1024000,516
True,inf,25,True,0.006,15935,1024000,518
True,inf,25,True,0.006,16000,1024000,520
True,inf,25,True,0.006,16056,1024000,522
True,inf,25,True,0.006,16140,1024000,524
True,inf,25,True,0.006,16178,1024000,526
True,inf,25,True,0.006,16255,1024000,528
True,inf,25,True,0.006,16319,1024000,530
True,inf,25,True,0.006,16376,1024000,532
True,inf,25,True,0.006,16485,1024000,534
True,inf,25,True,0.006,16562,1024000,536
True,inf,25,True,0.006,16625,1024000,538
True,inf,25,True,0.006,16669,1024000,540
True,inf,25,True,0.006,16776,1024000,542
True,inf,25,True,0.006,16833,1024000,544
True,inf,25,True,0.006,16942,1024000,546
True,inf,25,True,0.006,17028,1024000,548
True,inf,25,True,0.006,17070,1024000,550
True,inf,25,True,0.006,17136,1024000,552
True,inf,25,True,0.006,17213,1024000,554
True,inf,25,True,0.006,17292,1024000,556
True,inf,25,True,0.006,17390,1024000,558
True,inf,25,True,0.006,17445,1024000,560
True,inf,25,True,0.006,17513,1024000,562
True,inf,25,True,0.006,17557,1024000,564
True,inf,25,True,0.006,17613,1024000,566
True,inf,25,True,0.006,17720,1024000,568
True,inf,25,True,0.006,17766,1024000,570
True,inf,25,True,0.006,17826,1024000,572
True,inf,25,True,0.006,17887,1024000,574
True,inf,25,True,0.006,17946,1024000,576
True,inf,25,True,0.006,18019,1024000,578
True,inf,25,True,0.006,18128,1024000,580
True,inf,25,True,0.006,18199,1024000,582
True,inf,25,True,0.006,18254,1024000,584
True,inf,25,True,0.006,18335,1024000,586
True,inf,25,True,0.006,18381,1024000,588
True,inf,25,True,0.006,18447,1024000,590
True,inf,25,True,0.006,18511,1024000,592
True,inf,25,True,0.006,18570,1024000,594
True,inf,25,True,0.006,18660,1024000,596
True,inf,25,True,0.006,18737,1024000,598
True,inf,25,True,0.006,18778,1024000,600
True,inf,25,True,0.006,18870,1024000,602
True,inf,25,True,0.006,18920,1024000,604
True,inf,25,True,0.006,18968,1024000,606
True,inf,25,True,0.006,19005,1024000,608
True,inf,25,True,0.006,19100,1024000,610
True,inf,25,True,0.006,19159,1024000,612
True,inf,25,True,0.006,19190,1024000,614
True,inf,25,True,0.006,19293,1024000,616
True,inf,25,True,0.006,19355,1024000,618
True,inf,25,True,0.006,19453,1024000,620
True,inf,25,True,0.006,19531,1024000,622
True,inf,25,True,0.006,19578,1024000,624
True,inf,25,True,0.006,19619,1024000,626
True,inf,25,True,0.006,19686,1024000,628
True,inf,25,True,0.006,19791,1024000,630
True,inf,25,True,0.006,19789,1024000,632
True,inf,25,True,0.006,19882,1024000,634
True,inf,25,True,0.006,19946,1024000,636
True,inf,25,True,0.006,20052,1024000,638
True,inf,25,True,0.006,20107,1024000,640
True,inf,25,True,0.006,20140,1024000,642
True,inf,25,True,0.006,20176,1024000,644
True,inf,25,True,0.006,20282,1024000,646
True,inf,25,True,0.006,20362,1024000,648
True,inf,25,True,0.006,20398,1024000,650
True,inf,25,True,0.006,20479,1024000,652
True,inf,25,True,0.006,20552,1024000,654
True,inf,25,True,0.006,20612,1024000,656
True,inf,25,True,0.006,20671,1024000,658
True,inf,25,True,0.006,20724,1024000,660
True,inf,25,True,0.006,20808,1024000,662
True,inf,25,True,0.006,20868,1024000,664
True,inf,25,True,0.006,20963,1024000,666
True,inf,25,True,0.006,21059,1024000,668
True,inf,25,True,0.006,21121,1024000,670
True,inf,25,True,0.006,21195,1024000,672
True,inf,25,True,0.006,21255,1024000,674
True,inf,25,True,0.006,21320,1024000,676
True,inf,25,True,0.006,21382,1024000,678
True,inf,25,True,0.006,21485,1024000,680
True,inf,25,True,0.006,21567,1024000,682
True,inf,25,True,0.006,21585,1024000,684
True,inf,25,True,0.006,21644,1024000,686
True,inf,25,True,0.006,21697,1024000,688
True,inf,25,True,0.006,21727,1024000,690
True,inf,25,True,0.006,21818,1024000,692
True,inf,25,True,0.006,21917,1024000,694
True,inf,25,True,0.006,22005,1024000,696
True,inf,25,True,0.006,22062,1024000,698
True,inf,25,True,0.006,22145,1024000,700
True,inf,25,True,0.006,22158,1024000,702
True,inf,25,True,0.006,22220,1024000,704
True,inf,25,True,0.006,22284,1024000,706
True,inf,25,True,0.006,22423,1024000,708
True,inf,25,True,0.006,22485,1024000,710
True,inf,25,True,0.006,22533,1024000,712
True,inf,25,True,0.006,22632,1024000,714
True,inf,25,True,0.006,22686,1024000,716
True,inf,25,True,0.006,22797,1024000,718
True,inf,25,True,0.006,22866,1024000,720
True,inf,25,True,0.006,22901,1024000,722
True,inf,25,True,0.006,22945,1024000,724
True,inf,25,True,0.006,23033,1024000,726
True,inf,25,True,0.006,23078,1024000,728
True,inf,25,True,0.006,23137,1024000,730
True,inf,25,True,0.006,23173,1024000,732
True,inf,25,True,0.006,23272,1024000,734
True,inf,25,True,0.006,23337,1024000,736
True,inf,25,True,0.006,23404,1024000,738
True,inf,25,True,0.006,23462,1024000,740
True,inf,25,True,0.006,23567,1024000,742
True,inf,25,True,0.006,23609,1024000,744
True,inf,25,True,0.006,23650,1024000,746
True,inf,25,True,0.006,23734,1024000,748
True,inf,25,True,0.006,23789,1024000,750
True,inf,25,True,0.006,23887,1024000,752
True,inf,25,True,0.006,23941,1024000,754
True,inf,25,True,0.006,24045,1024000,756
True,inf,25,True,0.006,24077,1024000,758
True,inf,25,True,0.006,24150,1024000,760
True,inf,25,True,0.006,24233,1024000,762
True,inf,25,True,0.006,24267,1024000,764
True,inf,25,True,0.006,24333,1024000,766
True,inf,25,True,0.006,24433,1024000,768
True,inf,25,True,0.006,24456,1024000,770
True,inf,25,True,0.006,24573,1024000,772
True,inf,25,True,0.006,24617,1024000,774
True,inf,25,True,0.006,24684,1024000,776
True,inf,25,True,0.006,24744,1024000,778
True,inf,25,True,0.006,24791,1024000,780
True,inf,25,True,0.006,24887,1024000,782
True,inf,25,True,0.006,24961,1024000,784
True,inf,25,True,0.006,25048,1024000,786
True,inf,25,True,0.006,25121,1024000,788
True,inf,25,True,0.006,25194,1024000,790
True,inf,25,True,0.006,25263,1024000,792
True,inf,25,True,0.006,25340,1024000,794
True,inf,25,True,0.006,25430,1024000,796
True,inf,25,True,0.006,25533,1024000,798
True,inf,25,True,0.006,25581,1024000,800
True,inf,25,True,0.006,25667,1024000,802
True,inf,25,True,0.006,25713,1024000,804
True,inf,25,True,0.006,25809,1024000,806
True,inf,25,True,0.006,25871,1024000,808
True,inf,25,True,0.006,25929,1024000,810
True,inf,25,True,0.006,25985,1024000,812
True,inf,25,True,0.006,26065,1024000,814
True,inf,25,True,0.006,26113,1024000,816
True,inf,25,True,0.006,26201,1024000,818
True,inf,25,True,0.006,26244,1024000,820
True,inf,25,True,0.006,26331,1024000,822
True,inf,25,True,0.006,26377,1024000,824
True,inf,25,True,0.006,26458,1024000,826
True,inf,25,True,0.006,26519,1024000,828
True,inf,25,True,0.006,26574,1024000,830
True,inf,25,True,0.006,26635,1024000,832
True,inf,25,True,0.006,26665,1024000,834
True,inf,25,True,0.006,26723,1024000,836
True,inf,25,True,0.006,26803,1024000,838
True,inf,25,True,0.006,26877,1024000,840
True,inf,25,True,0.006,26964,1024000,842
True,inf,25,True,0.006,27002,1024000,844
True,inf,25,True,0.006,27102,1024000,846
True,inf,25,True,0.006,27169,1024000,848
True,inf,25,True,0.006,27234,1024000,850
True,inf,25,True,0.006,27281,1024000,852
True,inf,25,True,0.006,27361,1024000,854
True,inf,25,True,0.006,27449,1024000,856
True,inf,25,True,0.006,27534,1024000,858
True,inf,25,True,0.006,27566,1024000,860
True,inf,25,True,0.006,27623,1024000,862
True,inf,25,True,0.006,27679,1024000,864
True,inf,25,True,0.006,27742,1024000,866
True,inf,25,True,0.006,27805,1024000,868
True,inf,25,True,0.006,27879,1024000,870
True,inf,25,True,0.006,27969,1024000,872
True,inf,25,True,0.006,28062,1024000,874
True,inf,25,True,0.006,28127,1024000,876
True,inf,25,True,0.006,28177,1024000,878
True,inf,25,True,0.006,28205,1024000,880
True,inf,25,True,0.006,28305,1024000,882
True,inf,25,True,0.006,28405,1024000,884
True,inf,25,True,0.006,28472,1024000,886
True,inf,25,True,0.006,28529,1024000,888
True,inf,25,True,0.006,28598,1024000,890
True,inf,25,True,0.006,28636,1024000,892
True,inf,25,True,0.006,28700,1024000,894
True,inf,25,True,0.006,28787,1024000,896
True,inf,25,True,0.006,28886,1024000,898
True,inf,25,True,0.006,28954,1024000,900
True,inf,25,True,0.006,29053,1024000,902
True,inf,25,True,0.006,29095,1024000,904
True,inf,25,True,0.006,29178,1024000,906
True,inf,25,True,0.006,29233,1024000,908
True,inf,25,True,0.006,29279,1024000,910
True,inf,25,True,0.006,29328,1024000,912
True,inf,25,True,0.006,29407,1024000,914
True,inf,25,True,0.006,29475,1024000,916
True,inf,25,True,0.006,29573,1024000,918
True,inf,25,True,0.006,29602,1024000,920
True,inf,25,True,0.006,29658,1024000,922
True,inf,25,True,0.006,29745,1024000,924
True,inf,25,True,0.006,29787,1024000,926
True,inf,25,True,0.006,29873,1024000,928
True,inf,25,True,0.006,29959,1024000,930
True,inf,25,True,0.006,30020,1024000,932
True,inf,25,True,0.006,30063,1024000,934
True,inf,25,True,0.006,30195,1024000,936
True,inf,25,True,0.006,30220,1024000,938
True,inf,25,True,0.006,30276,1024000,940
True,inf,25,True,0.006,30360,1024000,942
True,inf,25,True,0.006,30419,1024000,944
True,inf,25,True,0.006,30465,1024000,946
True,inf,25,True,0.006,30510,1024000,948
True,inf,25,True,0.006,30576,1024000,950
True,inf,25,True,0.006,30653,1024000,952
True,inf,25,True,0.006,30737,1024000,954
True,inf,25,True,0.006,30782,1024000,956
True,inf,25,True,0.006,30895,1024000,958
True,inf,25,True,0.006,30954,1024000,960
True,inf,25,True,0.006,31077,1024000,962
True,inf,25,True,0.006,31118,1024000,964
True,inf,25,True,0.006,31182,1024000,966
True,inf,25,True,0.006,31256,1024000,968
True,inf,25,True,0.006,31303,1024000,970
True,inf,25,True,0.006,31368,1024000,972
True,inf,25,True,0.006,31466,1024000,974
True,inf,25,True,0.006,31508,1024000,976
True,inf,25,True,0.006,31570,1024000,978
True,inf,25,True,0.006,31584,1024000,980
True,inf,25,True,0.006,31729,1024000,982
True,inf,25,True,0.006,31793,1024000,984
True,inf,25,True,0.006,31834,1024000,986
True,inf,25,True,0.006,31918,1024000,988
True,inf,25,True,0.006,32018,1024000,990
True,inf,25,True,0.006,32092,1024000,992
True,inf,25,True,0.006,32188,1024000,994
True,inf,25,True,0.006,32220,1024000,996
True,inf,25,True,0.006,32268,1024000,998
True,inf,35,True,0.006,0,1024000,0
True,inf,35,True,0.006,0,1024000,2
True,inf,35,True,0.006,0,1024000,4
True,inf,35,True,0.006,0,1024000,6
True,inf,35,True,0.006,0,1024000,8
True,inf,35,True,0.006,0,1024000,10
True,inf,35,True,0.006,0,1024000,12
True,inf,35,True,0.006,0,1024000,14
True,inf,35,True,0.006,1,1024000,16
True,inf,35,True,0.006,1,1024000,18
True,inf,35,True,0.006,1,1024000,20
True,inf,35,True,0.006,2,1024000,22
True,inf,35,True,0.006,2,1024000,24
True,inf,35,True,0.006,3,1024000,26
True,inf,35,True,0.006,5,1024000,28
True,inf,35,True,0.006,6,1024000,30
True,inf,35,True,0.006,4,1024000,32
True,inf,35,True,0.006,9,1024000,34
True,inf,35,True,0.006,9,1024000,36
True,inf,35,True,0.006,15,1024000,38
True,inf,35,True,0.006,26,1024000,40
True,inf,35,True,0.006,24,1024000,42
True,inf,35,True,0.006,35,1024000,44
True,inf,35,True,0.006,41,1024000,46
True,inf,35,True,0.006,52,1024000,48
True,inf,35,True,0.006,64,1024000,50
True,inf,35,True,0.006,76,1024000,52
True,inf,35,True,0.006,82,1024000,54
True,inf,35,True,0.006,106,1024000,56
True,inf,35,True,0.006,103,1024000,58
True,inf,35,True,0.006,113,1024000,60
True,inf,35,True,0.006,129,1024000,62
True,inf,35,True,0.006,151,1024000,64
True,inf,35,True,0.006,162,1024000,66
True,inf,35,True,0.006,206,1024000,68
True,inf,35,True,0.006,210,1024000,70
True,inf,35,True,0.006,211,1024000,72
True,inf,35,True,0.006,221,1024000,74
True,inf,35,True,0.006,244,1024000,76
True,inf,35,True,0.006,260,1024000,78
True,inf,35,True,0.006,290,1024000,80
True,inf,35,True,0.006,308,1024000,82
True,inf,35,True,0.006,313,1024000,84
True,inf,35,True,0.006,339,1024000,86
True,inf,35,True,0.006,362,1024000,88
True,inf,35,True,0.006,388,1024000,90
True,inf,35,True,0.006,412,1024000,92
True,inf,35,True,0.006,432,1024000,94
True,inf,35,True,0.006,465,1024000,96
True,inf,35,True,0.006,492,1024000,98
True,inf,35,True,0.006,523,1024000,100
True,inf,35,True,0.006,554,1024000,102
True,inf,35,True,0.006,592,1024000,104
True,inf,35,True,0.006,611,1024000,106
True,inf,35,True,0.006,617,1024000,108
True,inf,35,True,0.006,658,1024000,110
True,inf,35,True,0.006,667,1024000,112
True,inf,35,True,0.006,715,1024000,114
True,inf,35,True,0.006,740,1024000,116
True,inf,35,True,0.006,749,1024000,118
True,inf,35,True,0.006,792,1024000,120
True,inf,35,True,0.006,828,1024000,122
True,inf,35,True,0.006,832,1024000,124
True,inf,35,True,0.006,878,1024000,126
True,inf,35,True,0.006,890,1024000,128
True,inf,35,True,0.006,918,1024000,130
True,inf,35,True,0.006,943,1024000,132
True,inf,35,True,0.006,979,1024000,134
True,inf,35,True,0.006,1000,1024000,136
True,inf,35,True,0.006,1068,1024000,138
True,inf,35,True,0.006,1089,1024000,140
True,inf,35,True,0.006,1147,1024000,142
True,inf,35,True,0.006,1166,1024000,144
True,inf,35,True,0.006,1182,1024000,146
True,inf,35,True,0.006,1223,1024000,148
True,inf,35,True,0.006,1261,1024000,150
True,inf,35,True,0.006,1304,1024000,152
True,inf,35,True,0.006,1333,1024000,154
True,inf,35,True,0.006,1345,1024000,156
True,inf,35,True,0.006,1385,1024000,158
True,inf,35,True,0.006,1400,1024000,160
True,inf,35,True,0.006,1449,1024000,162
True,inf,35,True,0.006,1467,1024000,164
True,inf,35,True,0.006,1510,1024000,166
True,inf,35,True,0.006,1554,1024000,168
True,inf,35,True,0.006,1592,1024000,170
True,inf,35,True,0.006,1643,1024000,172
True,inf,35,True,0.006,1665,1024000,174
True,inf,35,True,0.006,1679,1024000,176
True,inf,35,True,0.006,1707,1024000,178
True,inf,35,True,0.006,1712,1024000,180
True,inf,35,True,0.006,1766,1024000,182
True,inf,35,True,0.006,1805,1024000,184
True,inf,35,True,0.006,1795,1024000,186
True,inf,35,True,0.006,1854,1024000,188
True,inf,35,True,0.006,1901,1024000,190
True,inf,35,True,0.006,1949,1024000,192
True,inf,35,True,0.006,2003,1024000,194
True,inf,35,True,0.006,2002,1024000,196
True,inf,35,True,0.006,2049,1024000,198
True,inf,35,True,0.006,2073,1024000,200
True,inf,35,True,0.006,2120,1024000,202
True,inf,35,True,0.006,2177,1024000,204
True,inf,35,True,0.006,2203,1024000,206
True,inf,35,True,0.006,2211,1024000,208
True,inf,35,True,0.006,2253,1024000,210
True,inf,35,True,0.006,2308,1024000,212
True,inf,35,True,0.006,2334,1024000,214
True,inf,35,True,0.006,2388,1024000,216
True,inf,35,True,0.006,2410,1024000,218
True,inf,35,True,0.006,2439,1024000,220
True,inf,35,True,0.006,2510,1024000,222
True,inf,35,True,0.006,2529,1024000,224
True,inf,35,True,0.006,2571,1024000,226
True,inf,35,True,0.006,2591,1024000,228
True,inf,35,True,0.006,2624,1024000,230
True,inf,35,True,0.006,2631,1024000,232
True,inf,35,True,0.006,2693,1024000,234
True,inf,35,True,0.006,2723,1024000,236
True,inf,35,True,0.006,2759,1024000,238
True,inf,35,True,0.006,2762,1024000,240
True,inf,35,True,0.006,2790,1024000,242
True,inf,35,True,0.006,2844,1024000,244
True,inf,35,True,0.006,2892,1024000,246
True,inf,35,True,0.006,2929,1024000,248
True,inf,35,True,0.006,2947,1024000,250
True,inf,35,True,0.006,2999,1024000,252
True,inf,35,True,0.006,3021,1024000,254
True,inf,35,True,0.006,3041,1024000,256
True,inf,35,True,0.006,3094,1024000,258
True,inf,35,True,0.006,3090,1024000,260
True,inf,35,True,0.006,3153,1024000,262
True,inf,35,True,0.006,3221,1024000,264
True,inf,35,True,0.006,3216,1024000,266
True,inf,35,True,0.006,3253,1024000,268
True,inf,35,True,0.006,3297,1024000,270
True,inf,35,True,0.006,3328,1024000,272
True,inf,35,True,0.006,3380,1024000,274
True,inf,35,True,0.006,3436,1024000,276
True,inf,35,True,0.006,3447,1024000,278
True,inf,35,True,0.006,3480,1024000,280
True,inf,35,True,0.006,3538,1024000,282
True,inf,35,True,0.006,3593,1024000,284
True,inf,35,True,0.006,3621,1024000,286
True,inf,35,True,0.006,3630,1024000,288
True,inf,35,True,0.006,3687,1024000,290
True,inf,35,True,0.006,3714,1024000,292
True,inf,35,True,0.006,3742,1024000,294
True,inf,35,True,0.006,3796,1024000,296
True,inf,35,True,0.006,3832,1024000,298
True,inf,35,True,0.006,3852,1024000,300
True,inf,35,True,0.006,3915,1024000,302
True,inf,35,True,0.006,3946,1024000,304
True,inf,35,True,0.006,3959,1024000,306
True,inf,35,True,0.006,4001,1024000,308
True,inf,35,True,0.006,4010,1024000,310
True,inf,35,True,0.006,4109,1024000,312
True,inf,35,True,0.006,4120,1024000,314
True,inf,35,True,0.006,4161,1024000,316
True,inf,35,True,0.006,4186,1024000,318
True,inf,35,True,0.006,4244,1024000,320
True,inf,35,True,0.006,4264,1024000,322
True,inf,35,True,0.006,4320,1024000,324
True,inf,35,True,0.006,4371,1024000,326
True,inf,35,True,0.006,4437,1024000,328
True,inf,35,True,0.006,4439,1024000,330
True,inf,35,True,0.006,4489,1024000,332
True,inf,35,True,0.006,4541,1024000,334
True,inf,35,True,0.006,4554,1024000,336
True,inf,35,True,0.006,4565,1024000,338
True,inf,35,True,0.006,4596,1024000,340
True,inf,35,True,0.006,4647,1024000,342
True,inf,35,True,0.006,4707,1024000,344
True,inf,35,True,0.006,4741,1024000,346
True,inf,35,True,0.006,4746,1024000,348
True,inf,35,True,0.006,4825,1024000,350
True,inf,35,True,0.006,4874,1024000,352
True,inf,35,True,0.006,4893,1024000,354
True,inf,35,True,0.006,4930,1024000,356
True,inf,35,True,0.006,4980,1024000,358
True,inf,35,True,0.006,5036,1024000,360
True,inf,35,True,0.006,5049,1024000,362
True,inf,35,True,0.006,5077,1024000,364
True,inf,35,True,0.006,5110,1024000,366
True,inf,35,True,0.006,5161,1024000,368
True,inf,35,True,0.006,5187,1024000,370
True,inf,35,True,0.006,5226,1024000,372
True,inf,35,True,0.006,5263,1024000,374
True,inf,35,True,0.006,5284,1024000,376
True,inf,35,True,0.006,5274,1024000,378
True,inf,35,True,0.006,5338,1024000,380
True,inf,35,True,0.006,5400,1024000,382
True,inf,35,True,0.006,5407,1024000,384
True,inf,35,True,0.006,5488,1024000,386
True,inf,35,True,0.006,5515,1024000,388
True,inf,35,True,0.006,5571,1024000,390
True,inf,35,True,0.006,5569,1024000,392
True,inf,35,True,0.006,5597,1024000,394
True,inf,35,True,0.006,5637,1024000,396
True,inf,35,True,0.006,5686,1024000,398
True,inf,35,True,0.006,5739,1024000,400
True,inf,35,True,0.006,5804,1024000,402
True,inf,35,True,0.006,5827,1024000,404
True,inf,35,True,0.006,5879,1024000,406
True,inf,35,True,0.006,5842,1024000,408
True,inf,35,True,0.006,5890,1024000,410
True,inf,35,True,0.006,5928,1024000,412
True,inf,35,True,0.006,5973,1024000,414
True,inf,35,True,0.006,6027,1024000,416
True,inf,35,True,0.006,6020,1024000,418
True,inf,35,True,0.006,6057,1024000,420
True,inf,35,True,0.006,6139,1024000,422
True,inf,35,True,0.006,6138,1024000,424
True,inf,35,True,0.006,6164,1024000,426
True,inf,35,True,0.006,6215,1024000,428
True,inf,35,True,0.006,6247,1024000,430
True,inf,35,True,0.006,6287,1024000,432
True,inf,35,True,0.006,6323,1024000,434
True,inf,35,True,0.006,6371,1024000,436
True,inf,35,True,0.006,6387,1024000,438
True,inf,35,True,0.006,6460,1024000,440
True,inf,35,True,0.006,6482,1024000,442
True,inf,35,True,0.006,6519,1024000,444
True,inf,35,True,0.006,6567,1024000,446
True,inf,35,True,0.006,6598,1024000,448
True,inf,35,True,0.006,6644,1024000,450
True,inf,35,True,0.006,6711,1024000,452
True,inf,35,True,0.006,6762,1024000,454
True,inf,35,True,0.006,6792,1024000,456
True,inf,35,True,0.006,6818,1024000,458
True,inf,35,True,0.006,6844,1024000,460
True,inf,35,True,0.006,6921,1024000,462
True,inf,35,True,0.006,6939,1024000,464
True,inf,35,True,0.006,6980,1024000,466
True,inf,35,True,0.006,7017,1024000,468
True,inf,35,True,0.006,7050,1024000,470
True,inf,35,True,0.006,7100,1024000,472
True,inf,35,True,0.006,7134,1024000,474
True,inf,35,True,0.006,7153,1024000,476
True,inf,35,True,0.006,7216,1024000,478
True,inf,35,True,0.006,7234,1024000,480
True,inf,35,True,0.006,7240,1024000,482
True,inf,35,True,0.006,7267,1024000,484
True,inf,35,True,0.006,7359,1024000,486
True,inf,35,True,0.006,7392,1024000,488
True,inf,35,True,0.006,7405,1024000,490
True,inf,35,True,0.006,7469,1024000,492
True,inf,35,True,0.006,7469,1024000,494
True,inf,35,True,0.006,7548,1024000,496
True,inf,35,True,0.006,7560,1024000,498
True,inf,35,True,0.006,7590,1024000,500
True,inf,35,True,0.006,7664,1024000,502
True,inf,35,True,0.006,7731,1024000,504
True,inf,35,True,0.006,7741,1024000,506
True,inf,35,True,0.006,7741,1024000,508
True,inf,35,True,0.006,7738,1024000,510
True,inf,35,True,0.006,7774,1024000,512
True,inf,35,True,0.006,7832,1024000,514
True,inf,35,True,0.006,7895,1024000,516
True,inf,35,True,0.006,7930,1024000,518
True,inf,35,True,0.006,7978,1024000,520
True,inf,35,True,0.006,8021,1024000,522
True,inf,35,True,0.006,8072,1024000,524
True,inf,35,True,0.006,8086,1024000,526
True,inf,35,True,0.006,8139,1024000,528
True,inf,35,True,0.006,8159,1024000,530
True,inf,35,True,0.006,8193,1024000,532
True,inf,35,True,0.006,8239,1024000,534
True,inf,35,True,0.006,8306,1024000,536
True,inf,35,True,0.006,8321,1024000,538
True,inf,35,True,0.006,8384,1024000,540
True,inf,35,True,0.006,8395,1024000,542
True,inf,35,True,0.006,8447,1024000,544
True,inf,35,True,0.006,8439,1024000,546
True,inf,35,True,0.006,8499,1024000,548
True,inf,35,True,0.006,8562,1024000,550
True,inf,35,True,0.006,8580,1024000,552
True,inf,35,True,0.006,8627,1024000,554
True,inf,35,True,0.006,8652,1024000,556
True,inf,35,True,0.006,8713,1024000,558
True,inf,35,True,0.006,8749,1024000,560
True,inf,35,True,0.006,8791,1024000,562
True,inf,35,True,0.006,8851,1024000,564
True,inf,35,True,0.006,8882,1024000,566
True,inf,35,True,0.006,8911,1024000,568
True,inf,35,True,0.006,8941,1024000,570
True,inf,35,True,0.006,8994,1024000,572
True,inf,35,True,0.006,9030,1024000,574
True,inf,35,True,0.006,9055,1024000,576
True,inf,35,True,0.006,9047,1024000,578
True,inf,35,True,0.006,9120,1024000,580
True,inf,35,True,0.006,9157,1024000,582
True,inf,35,True,0.006,9195,1024000,584
True,inf,35,True,0.006,9248,1024000,586
True,inf,35,True,0.006,9263,1024000,588
True,inf,35,True,0.006,9295,1024000,590
True,inf,35,True,0.006,9341,1024000,592
True,inf,35,True,0.006,9383,1024000,594
True,inf,35,True,0.006,9419,1024000,596
True,inf,35,True,0.006,9480,1024000,598
True,inf,35,True,0.006,9507,1024000,600
True,inf,35,True,0.006,9571,1024000,602
True,inf,35,True,0.006,9617,1024000,604
True,inf,35,True,0.006,9636,1024000,606
True,inf,35,True,0.006,9712,1024000,608
True,inf,35,True,0.006,9695,1024000,610
True,inf,35,True,0.006,9725,1024000,612
True,inf,35,True,0.006,9780,1024000,614
True,inf,35,True,0.006,9834,1024000,616
True,inf,35,True,0.006,9840,1024000,618
True,inf,35,True,0.006,9888,1024000,620
True,inf,35,True,0.006,9928,1024000,622
True,inf,35,True,0.006,9945,1024000,624
True,inf,35,True,0.006,9971,1024000,626
True,inf,35,True,0.006,9988,1024000,628
True,inf,35,True,0.006,10011,1024000,630
True,inf,35,True,0.006,10028,1024000,632
True,inf,35,True,0.006,10072,1024000,634
True,inf,35,True,0.006,10129,1024000,636
True,inf,35,True,0.006,10169,1024000,638
True,inf,35,True,0.006,10200,1024000,640
True,inf,35,True,0.006,10225,1024000,642
True,inf,35,True,0.006,10293,1024000,644
True,inf,35,True,0.006,10304,1024000,646
True,inf,35,True,0.006,10398,1024000,648
True,inf,35,True,0.006,10410,1024000,650
True,inf,35,True,0.006,10462,1024000,652
True,inf,35,True,0.006,10487,1024000,654
True,inf,35,True,0.006,10548,1024000,656
True,inf,35,True,0.006,10597,1024000,658
True,inf,35,True,0.006,10617,1024000,660
True,inf,35,True,0.006,10658,1024000,662
True,inf,35,True,0.006,10669,1024000,664
True,inf,35,True,0.006,10731,1024000,666
True,inf,35,True,0.006,10745,1024000,668
True,inf,35,True,0.006,10750,1024000,670
True,inf,35,True,0.006,10836,1024000,672
True,inf,35,True,0.006,10867,1024000,674
True,inf,35,True,0.006,10897,1024000,676
True,inf,35,True,0.006,10948,1024000,678
True,inf,35,True,0.006,10970,1024000,680
True,inf,35,True,0.006,11003,1024000,682
True,inf,35,True,0.006,11035,1024000,684
True,inf,35,True,0.006,11090,1024000,686
True,inf,35,True,0.006,11089,1024000,688
True,inf,35,True,0.006,11114,1024000,690
True,inf,35,True,0.006,11172,1024000,692
True,inf,35,True,0.006,11234,1024000,694
True,inf,35,True,0.006,11280,1024000,696
True,inf,35,True,0.006,11302,1024000,698
True,inf,35,True,0.006,11342,1024000,700
True,inf,35,True,0.006,11397,1024000,702
True,inf,35,True,0.006,11422,1024000,704
True,inf,35,True,0.006,11492,1024000,706
True,inf,35,True,0.006,11504,1024000,708
True,inf,35,True,0.006,11554,1024000,710
True,inf,35,True,0.006,11592,1024000,712
True,inf,35,True,0.006,11622,1024000,714
True,inf,35,True,0.006,11688,1024000,716
True,inf,35,True,0.006,11737,1024000,718
True,inf,35,True,0.006,11731,1024000,720
True,inf,35,True,0.006,11766,1024000,722
True,inf,35,True,0.006,11823,1024000,724
True,inf,35,True,0.006,11858,1024000,726
True,inf,35,True,0.006,11896,1024000,728
True,inf,35,True,0.006,11945,1024000,730
True,inf,35,True,0.006,12000,1024000,732
True,inf,35,True,0.006,12045,1024000,734
True,inf,35,True,0.006,12041,1024000,736
True,inf,35,True,0.006,12147,1024000,738
True,inf,35,True,0.006,12161,1024000,740
True,inf,35,True,0.006,12183,1024000,742
True,inf,35,True,0.006,12252,1024000,744
True,inf,35,True,0.006,12254,1024000,746
True,inf,35,True,0.006,12256,1024000,748
True,inf,35,True,0.006,12328,1024000,750
True,inf,35,True,0.006,12383,1024000,752
True,inf,35,True,0.006,12362,1024000,754
True,inf,35,True,0.006,12439,1024000,756
True,inf,35,True,0.006,12474,1024000,758
True,inf,35,True,0.006,12513,1024000,760
True,inf,35,True,0.006,12555,1024000,762
True,inf,35,True,0.006,12602,1024000,764
True,inf,35,True,0.006,12637,1024000,766
True,inf,35,True,0.006,12659,1024000,768
True,inf,35,True,0.006,12699,1024000,770
True,inf,35,True,0.006,12714,1024000,772
True,inf,35,True,0.006,12748,1024000,774
